post_id,text,label,rationale_mask
15909105_gab,who is was obola <number> year old in chief <number> dollar muslim pimp a hole musloid a token to make stupid white people feel less guilty a tr <user> gay husband americahaterinchief america hating globalist elitist piece of trash arrogant pompous narcissistic thug attention hound,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
12731312_gab,it going to get oh so much worse for you faux patriots fake christians pushing jew degeneracy onto our people jealous whore america belongs to us now not you millennial slut bitches go marry a jew if you have not already they love aging gentile whores,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1178658151685611521_twitter,<user> another muzzie sticks his camel in american business,hatespeech,"[0, 0, 1, 1, 1, 1, 0, 0, 0]"
1236366818044006400_twitter,<user> sur <number> <number> regrette women cheat with their ❤ ️ 🤷 🏽 ‍ ♀ ️,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
23996510_gab,all good reasons with all this evidence my wife and i cannot figure out why white girls hook up with the nigger,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1178819339631431680_twitter,bitches always worrying about me cough cough <user> dumb hoe,offensive,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1177975934370140161_twitter,i will never say fag or faggot ever again from now on it just poof,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
21799978_gab,i guess she will be blaming that on russia too and white women and comey and well you get the point,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1205210697438810113_twitter,<user> gotta expose these hoes,offensive,"[0, 0, 0, 0, 1]"
1123716536756314112_twitter,she know a nigga be stuntin like a power ranger 💫,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1184746612746280961_twitter,joaquin phoenix interpretation is majestic i was moved by him ❤️,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20317531_gab,i was a child of the ghetto and a ward of the state i do not know how i escaped the clutches of leftism but i am grateful to be a sane trump supporter,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9631494_gab,so take yer white privilege n shove it up yer nigger n hairy kike asses untermenschen,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1142219250310029317_twitter,i hope immigrants know that they do not have to talk to ice do not open doors for em,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1123647477549125632_twitter,<user> <user> naxals are as bad as jihadis,normal,"[0, 0, 0, 0, 0, 0, 0, 0]"
27058756_gab,anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking,offensive,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
1139155694266068992_twitter,top five demi lovato songs <number> confident <number> really dont care <number> neon lights <number> stone cold <number> skyscraper,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17799157_gab,mess kikes coons hajjis shits and feral chinks,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1]"
1167131165138063360_twitter,tonight klopp is the goat when he releases his line up v burnley he a nazi thats how it works,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
22817338_gab,to the women at fox news who stabbed roger ailes and bill o in order to get money you are example of why men no longer trust women women who care more about money than their husbands or family or their employers who gave them their jobs and opportunity,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10681662_gab,people complaining about the violence in charlottesville are ironically the same folks banging the war drums about northkorea 🙈 🙈 🙈 gabfam speakfreely,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179093898821586944_twitter,ill be damned if i ever move out the way for a white person ima walk right into you before i go out of my way and im not sorry,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16923130_gab,ya can take them out of the ghetto but,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1177998915418742785_twitter,you guys chill u can make xenophobic comments all day as long as you are a member of the demographic you are talkin shit about that why it ok for <user> to make fun of retards and why it ok for me to make fun of faggots <wink> nambla wake up america 911 truth maga,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
25734296_gab,i hit that pedo kike fag morris dees with a hotdog at the cincinatti protest some years back he was sneaking out the back basement door to the car garage after giving one of his bs lectures to the lemmings,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1178841196308959232_twitter,things float to be taken bitch if you do not know by now then like what will stay lol <number> <number>,normal,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179029931998756864_twitter,bitch you out of line why you waste my time i am trying to smoke trying to get high see it in my eyes i know she playin both sides that bitch tellin lies,offensive,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1231761921021501441_twitter,i do not trust bitches they all thots,offensive,"[0, 0, 0, 0, 1, 1, 1, 1]"
22455498_gab,reminder that for every muslim with four wives there are three losers who have no hope of getting sex unless they rape animals children and white women polygamy creates social instability,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]"
22806321_gab,donald trump is a russian agent who is going to undermine our democracy only the government should have guns the left is fucking retarded,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
21747087_gab,consider the sorry state of ca we have a commie government middle class ppl r leaving and eventually the imported dreamers will try to burn the state down for instance a wetback illegal has just been appointed to a government position,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1107133240207462400_twitter,i think the nazis chose the wrong wedding to crash into,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
23930277_gab,<number> muslim paki filth <number> van job done,hatespeech,"[0, 1, 1, 1, 0, 0, 0, 0]"
1144341896627703808_twitter,i really wasted a whole year with a dumb hoe,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
27365651_gab,i bet the nigger didnt have a green card,hatespeech,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
17007050_gab,legal to call for the death of all white men illegal to joke about football players legal to kick white women in the head while yelling kill the white slag as long as youre muslim the turkish diversity officer was freed and charges dropped later on judge said it wasnt offensive,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6824264_gab,more arabs have perished fighting among themselves than those in the war with israel and still goes on,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10314072_gab,come on men you know you want to find and post hot women in bikinis too or in this case a transparent bikini with cameltoe,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1075855926962388993_twitter,you all think the rapline heard each others verses in tear and were like nah i need to rewrite mine this nigga went a little too hard,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1178787225955442690_twitter,robbers of thy people shall exalt themselves militant jews wanted independence from egypt but their revolt was not successful,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5085456_gab,extreme shitlib swpls are the best argument against the simplified wn thesis that everything would be fine if the brown people and jews were gone i wish it was that simple,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
21506301_gab,low iq mad maxine living up to her dumb nigger name,hatespeech,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
5647514_gab,even the best of the goyim slur for non jews hebrew word for cattle should all be killed the jew talmud if you rail against the raghead koran but remain silent about the kikes holy filth you are just a jewtool,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1179091185098350592_twitter,<user> <user> it hard for some to wrap their minds around how abusive women can be,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
24768135_gab,tired of rape and welfare this nigger decided to get a job since his kind never invented the wheel look what came out,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1178556707720613888_twitter,<user> no he was some porch monkey who got shot by a mexican,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178700179257614337_twitter,still the same nigga i am evolving doe,normal,"[0, 0, 0, 0, 0, 0, 0, 0]"
21214738_gab,i probably ended up another kike list somewhere lolz yeah no doubt plus jews like to keep tabs on us nazis idk why it not as though we are coming for them to put them in the ovens yet,hatespeech,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1146139541805228032_twitter,<user> yes they put fear in black people jews and even white civil rights workers and they deny the holocaust ever happened,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26269323_gab,i smile when i see lgbtq jews same with mudshark jews breed em out of existence the only good jew is a queer jew japs ❤️ bbc,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]"
2644271_gab,fakenews that would be the mainstream media cnn msm msnbc cbs nbc etc so please stop blaming us the voter and the alternative media for your stupidity and you going full retard,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
14843903_gab,cernovich is a rapist no joke he raped a chick,normal,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
26113331_gab,current tally of islam doing its thing first week of ramadamadingo,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20611837_gab,exactly so just more moslem appeasement sating the beast in the uk,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178582515457708032_twitter,lh wtf i am weak this girl retarded lmfao,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1125944647509917699_twitter,thanks for coming to my ted talk p.s. calling me ching chong with not make me laugh,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
12902581_gab,at some point society began to use endearing terms for sodomites words like gay and queer were appropriated by your culture no i call sodomites non cutesy names like faggot and dykes bc their behavior is destructive to not only them but society at large btw booze ages women horribly,offensive,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
4992787_gab,hooters has also offered to hire <number> refugees instead of veterans or unemployed americans uh huh because nothing says hooters like a black beekeeper burka sack serving you buffalo wings and beer,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
1178013753536724992_twitter,shes more than a dyke $wldbsjxhskxbwnz,normal,"[0, 0, 0, 0, 1, 1]"
1179095064762617858_twitter,bill the redneck sold a cow and then fell asleep before waking up to rumble of a diesel engine,normal,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179083549439193089_twitter,rosie o ching chong wing wong i hate chinks donnell,hatespeech,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
14788561_gab,hi guys i got banned off twitter cos they did not like what i had to say about london muslim loving raghead mayor,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
27586727_gab,if you are looking to make a lot of money and set your family up for life then appeal yourself to the illegal immigrant vote,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18425911_gab,syrians are arabs why didnt they run to saudi kuwait qatar eh syrians do not speak german either syrians have run to the money vile gimmegrants,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1178643316847431681_twitter,kashmir lockdown should stay for <number> years just like kashmir pundits stayed refugee for <number> years that would be a perfect poetic justice,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
23788368_gab,you have no clue what you are doing other than sucking a kike dick try fuck off i am sick of listening to your kike apologies,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9849295_gab,i am totally sure she dindunuffin grandpa i mean in this day and age it literally tyrannical to ask that your woman show a little bit of public decency not fuck random niggers behind your back and care if her child is actually yours all the signs were there though,hatespeech,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1146101369436119040_twitter,<user> oh and fuck you too <user>,offensive,"[0, 0, 0, 1, 1, 1, 1]"
16060784_gab,bet there would not be so many interracial relationships if all the baby come out white,offensive,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1177952599225569280_twitter,since campaigning began two months ago more than <number> civilians have been killed and at least <number> injured in election related violence there is a reason the taliban want to control democracy,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11522021_gab,new french president spokesman is an ethnomasochist and a nigger lover,offensive,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]"
22369823_gab,disgusting nigger vermin,hatespeech,"[1, 1, 1]"
1178545699199344640_twitter,yo ted mosby was pulling hoes,normal,"[0, 0, 0, 0, 0, 0]"
1175220262012379137_twitter,<user> bitch ain ’ t no sike mfs sick,offensive,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
1179100967981244418_twitter,the weirdest moment in house of <number> corpses is when the old rob zombie ass redneck grandpa name drops jimmy olsen aka the superman character no one cares about,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178841814255767553_twitter,<user> i will drive my white ass down to dallas from new york and stand right there with you justice botham jean amber guyger murder trial life in prison,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179062513071218691_twitter,silver medicine in my pants skrt this nigger ass clap,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
8444792_gab,as for america we need the travel ban careful scrutiny of anyone coming here from europe and an end to the visa waiver program thank god we have president trump hillary vowed to bring in one million muslim refugees in her first four years never vote democrat ever,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
25239608_gab,suck up the diversity and multiculturalism allow the migrants to rape your women and bleed your migrant welfare system you are fucking paying for the invasion,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178688693365874695_twitter,<user> based chinaman,normal,"[0, 0, 0]"
1178818068497207298_twitter,<user> the weird thing is theyre persians who arent white washed and my manager identifies as muslim or whatever when convenient plus the one who made an islamaphobic remarks lives in dubai can you imagine the audacity a whole ass muslim country,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1091165331924631554_twitter,the gays are undoutably ruining the nation,hatespeech,"[1, 1, 1, 1, 1, 1, 1]"
10678202_gab,yup voluntarily associating with such folks is the most retarded marketing strategy i have ever seen,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1179105719930490881_twitter,<user> <user> imagine going to a country as a refugee then telling them they are wrong and protesting their history government and politics how pathetic of him,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1122687866914705408_twitter,idgaf about that we too old to have each other passwords bullshit bitch give me that code now,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
8057104_gab,true dat if you take your daughter to see this little spic whore and her troop of gyrating stage baboons you already put her on the road to death and depravity ahmed just sped things up,hatespeech,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
7703756_gab,remember ladies walking outside by yourself means you are asking to be molested and raped by guys share this meme with all your liberal feminist minded associates this is a so called educated professor that teaches muslims to think and act like this muslim islam maga gabfam <user>,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
1179079609696096263_twitter,don t become the nigga das like i am not giving a bitch shit bc das how you block your blessings,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1082732859897667584_twitter,i can not believe women are defending r kelly,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
27638324_gab,no sharia no cair no common core no muslin brotherhood no sanctuary cities or states our country our customs our way do not like it leave sharia law will never be accepted in america fran cifelli,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
